Date,DOSat
12/12/2005,8.403969866
13/12/2005,8.367228422
14/12/2005,8.39117197
15/12/2005,8.378393564
16/12/2005,8.440872646
17/12/2005,8.421598849
18/12/2005,8.511921389
19/12/2005,8.513543065
20/12/2005,8.466639674
21/12/2005,8.471479742
22/12/2005,8.486016552
23/12/2005,8.375202004
24/12/2005,8.360855023
25/12/2005,8.392770641
26/12/2005,8.376797632
27/12/2005,8.389573604
28/12/2005,8.386377786
29/12/2005,8.319546094
30/12/2005,8.235970417
31/12/2005,8.136167103
1/01/2006,8.063645079
2/01/2006,8.020748104
3/01/2006,7.976559653
4/01/2006,7.979599301
5/01/2006,8.025333271
6/01/2006,8.136167103
7/01/2006,8.195278513
8/01/2006,8.193717461
9/01/2006,8.142369225
10/01/2006,8.089801524
11/01/2006,8.045232639
12/01/2006,7.964412634
13/01/2006,7.968965597
14/01/2006,7.990247195
15/01/2006,8.04216799
16/01/2006,8.102139781
17/01/2006,8.134617311
18/01/2006,8.031450906
19/01/2006,8.051365443
20/01/2006,7.911486551
21/01/2006,7.842461072
22/01/2006,7.731208562
23/01/2006,7.726791438
24/01/2006,7.712085912
25/01/2006,7.830518264
26/01/2006,7.830518264
27/01/2006,7.903954448
28/01/2006,7.929592897
29/01/2006,7.894925389
30/01/2006,7.731208562
31/01/2006,7.754809235
1/02/2006,7.797769235
2/02/2006,7.823063246
3/02/2006,7.999385269
4/02/2006,8.095968302
5/02/2006,8.122229596
6/02/2006,8.111405821
7/02/2006,8.218730011
8/02/2006,8.306876762
9/02/2006,8.335409934
10/02/2006,8.39117197
11/02/2006,8.550926993
12/02/2006,8.590111338
13/02/2006,8.503817644
14/02/2006,8.59502199
15/02/2006,8.601573893
16/02/2006,8.507058216
17/02/2006,8.436050065
18/02/2006,8.423203316
19/02/2006,8.37201166
20/02/2006,8.348122784
21/02/2006,8.348122784
22/02/2006,8.465026933
23/02/2006,8.492485361
24/02/2006,8.515165049
25/02/2006,8.498959101
26/02/2006,8.394369616
27/02/2006,8.329060771
28/02/2006,8.330647609
1/03/2006,8.367228422
2/03/2006,8.378393564
3/03/2006,8.42480809
4/03/2006,8.378393564
5/03/2006,8.300549333
6/03/2006,8.254819382
7/03/2006,8.289487927
8/03/2006,8.335409934
9/03/2006,8.375202004
10/03/2006,8.383183184
11/03/2006,8.447307042
12/03/2006,8.447307042
13/03/2006,8.41678728
14/03/2006,8.38158634
15/03/2006,8.402369062
16/03/2006,8.469866079
17/03/2006,8.555815244
18/03/2006,8.627831486
19/03/2006,8.712063699
20/03/2006,8.722027281
21/03/2006,8.761995688
22/03/2006,8.736994024
23/03/2006,8.705427636
24/03/2006,8.636053411
25/03/2006,8.604851717
26/03/2006,8.578664059
27/03/2006,8.555815244
28/03/2006,8.598297317
29/03/2006,8.573762753
30/03/2006,8.581933153
31/03/2006,8.675627845
1/04/2006,8.78539512
2/04/2006,8.906725783
3/04/2006,8.961187013
4/04/2006,9.036615361
5/04/2006,9.064200983
6/04/2006,9.135274122
7/04/2006,9.229733707
8/04/2006,9.307422474
9/04/2006,9.342951393
10/04/2006,9.366117886
11/04/2006,9.443155537
12/04/2006,9.495468619
13/04/2006,9.437760315
14/04/2006,9.426979118
15/04/2006,9.42518345
16/04/2006,9.443155537
17/04/2006,9.437760315
18/04/2006,9.491851534
19/04/2006,9.497277678
20/04/2006,9.537164292
21/04/2006,9.600965797
22/04/2006,9.65967204
23/04/2006,9.707635078
24/04/2006,9.735414316
25/04/2006,9.739124215
26/04/2006,9.785617418
27/04/2006,9.804276787
28/04/2006,9.852957829
29/04/2006,9.87927074
30/04/2006,9.864226198
1/05/2006,9.854834996
2/05/2006,9.892453535
3/05/2006,9.939678711
4/05/2006,9.892453535
5/05/2006,9.830459692
6/05/2006,9.811750493
7/05/2006,9.808012928
8/05/2006,9.854834996
9/05/2006,9.905653921
10/05/2006,9.958631846
11/05/2006,9.968121962
12/05/2006,9.973820372
13/05/2006,9.989032062
14/05/2006,10.03098394
15/05/2006,10.05968847
16/05/2006,10.06735688
17/05/2006,10.04436918
18/05/2006,10.05202591
19/05/2006,10.09039718
20/05/2006,10.09616549
21/05/2006,10.12505654
22/05/2006,10.18114721
23/05/2006,10.22390594
24/05/2006,10.26293332
25/05/2006,10.30996288
26/05/2006,10.3710285
27/05/2006,10.4245093
28/05/2006,10.4802622
29/05/2006,10.54635389
30/05/2006,10.57653319
31/05/2006,10.62095246
1/06/2006,10.66962263
2/06/2006,10.66149547
3/06/2006,10.65337451
4/06/2006,10.64120466
5/06/2006,10.65134523
6/06/2006,10.67775598
7/06/2006,10.67979029
8/06/2006,10.70627156
9/06/2006,10.75533271
10/06/2006,10.78816497
11/06/2006,10.82728349
12/06/2006,10.87689916
13/06/2006,10.93715488
14/06/2006,10.97263227
15/06/2006,11.022914
16/06/2006,11.06077645
17/06/2006,11.10299839
18/06/2006,11.10722944
19/06/2006,11.13052904
20/06/2006,11.15600254
21/06/2006,11.16025379
22/06/2006,11.10722944
23/06/2006,11.09454113
24/06/2006,11.08186731
25/06/2006,11.06499141
26/06/2006,11.02711453
27/06/2006,11.0292154
28/06/2006,11.03131666
29/06/2006,11.05024608
30/06/2006,11.03131666
1/07/2006,11.02501407
2/07/2006,11.00403141
3/07/2006,11.01661621
4/07/2006,10.99983967
5/07/2006,10.99564953
6/07/2006,10.97890492
7/07/2006,10.98727404
8/07/2006,11.00193534
9/07/2006,10.98936731
10/07/2006,11.00612788
11/07/2006,11.00403141
12/07/2006,10.97890492
13/07/2006,10.9663632
14/07/2006,10.97263227
15/07/2006,11.01451774
16/07/2006,11.01871507
17/07/2006,10.9977444
18/07/2006,10.97681364
19/07/2006,10.95592272
20/07/2006,10.94757748
21/07/2006,10.95801002
22/07/2006,10.95801002
23/07/2006,10.90802435
24/07/2006,10.86654385
25/07/2006,10.83140947
26/07/2006,10.82315908
27/07/2006,10.80050289
28/07/2006,10.80667715
29/07/2006,10.82934628
30/07/2006,10.82109746
31/07/2006,10.7820013
1/08/2006,10.75943127
2/08/2006,10.75533271
3/08/2006,10.70423221
4/08/2006,10.65743422
5/08/2006,10.64120466
6/08/2006,10.59670069
7/08/2006,10.58257941
8/08/2006,10.58862908
9/08/2006,10.54836316
10/08/2006,10.53029349
11/08/2006,10.52227246
12/08/2006,10.56847695
13/08/2006,10.53430629
14/08/2006,10.54032837
15/08/2006,10.54836316
16/08/2006,10.55037282
17/08/2006,10.54032837
18/08/2006,10.50424748
19/08/2006,10.4682901
20/08/2006,10.41061748
21/08/2006,10.369053
22/08/2006,10.31978779
23/08/2006,10.33159006
24/08/2006,10.32765447
25/08/2006,10.26880026
26/08/2006,10.22390594
27/08/2006,10.17145428
28/08/2006,10.16951681
29/08/2006,10.19279091
30/08/2006,10.17339213
31/08/2006,10.13856731
1/09/2006,10.0769506
2/09/2006,10.03671829
3/09/2006,9.981423319
4/09/2006,9.935892415
5/09/2006,9.869865215
6/09/2006,9.826715001
7/09/2006,9.851081019
8/09/2006,9.916982557
9/09/2006,9.97002107
10/09/2006,10.11156378
11/09/2006,10.15209611
12/09/2006,10.1675797
13/09/2006,10.14243084
14/09/2006,10.14243084
15/09/2006,10.05202591
16/09/2006,9.947255632
17/09/2006,9.877388918
18/09/2006,9.794942659
19/09/2006,9.69654559
20/09/2006,9.63945139
21/09/2006,9.557170374
22/09/2006,9.53171536
23/09/2006,9.562633858
24/09/2006,9.546252769
25/09/2006,9.566277916
26/09/2006,9.56081235
27/09/2006,9.615608824
28/09/2006,9.630274184
29/09/2006,9.599136987
30/09/2006,9.610115074
1/10/2006,9.597308526
2/10/2006,9.613777225
3/10/2006,9.526269541
4/10/2006,9.457557878
5/10/2006,9.414416619
6/10/2006,9.42518345
7/10/2006,9.407245566
8/10/2006,9.418004195
9/10/2006,9.432368176
10/10/2006,9.43955838
11/10/2006,9.407245566
12/10/2006,9.418004195
13/10/2006,9.330500871
14/10/2006,9.243810545
15/10/2006,9.277329141
16/10/2006,9.224460421
17/10/2006,9.15443716
18/10/2006,9.107472198
19/10/2006,9.076296158
20/10/2006,9.076296158
21/10/2006,9.150949984
22/10/2006,9.215678306
23/10/2006,9.147464136
24/10/2006,9.164906664
25/10/2006,9.104002912
26/10/2006,9.126576916
27/10/2006,9.147464136
28/10/2006,9.164906664
29/10/2006,9.222703329
30/10/2006,9.150949984
31/10/2006,9.147464136
1/11/2006,9.185881606
2/11/2006,9.201644309
3/11/2006,9.168399159
4/11/2006,9.083214932
5/11/2006,9.02629241
6/11/2006,8.985118397
7/11/2006,8.93902209
8/11/2006,8.930511725
9/11/2006,8.968018039
10/11/2006,8.93221315
11/11/2006,8.928810625
12/11/2006,8.949245234
13/11/2006,8.959480069
14/11/2006,8.959480069
15/11/2006,8.927109848
16/11/2006,9.036615361
17/11/2006,9.117887991
18/11/2006,9.022854048
19/11/2006,9.048673725
20/11/2006,8.883003193
21/11/2006,8.818931321
22/11/2006,8.842482803
23/11/2006,8.755321591
24/11/2006,8.667368244
25/11/2006,8.516787343
26/11/2006,8.436050065
27/11/2006,8.463414499
28/11/2006,8.500578307
29/11/2006,8.384780333
30/11/2006,8.408774107
1/12/2006,8.465026933
2/12/2006,8.469866079
3/12/2006,8.56070629
4/12/2006,8.619617389
5/12/2006,8.599935449
6/12/2006,8.588475078
7/12/2006,8.606491097
8/12/2006,8.550926993
9/12/2006,8.408774107
10/12/2006,8.261111951
11/12/2006,8.234401614
12/12/2006,8.2501031
13/12/2006,8.317961371
14/12/2006,8.308459373
15/12/2006,8.429624243
16/12/2006,8.507058216
17/12/2006,8.59174791
18/12/2006,8.518409945
19/12/2006,8.423203316
20/12/2006,8.413581095
21/12/2006,8.38158634
22/12/2006,8.354486478
23/12/2006,8.295806924
24/12/2006,8.310042285
25/12/2006,8.387975543
26/12/2006,8.521656078
27/12/2006,8.631119316
28/12/2006,8.67728071
29/12/2006,8.675627845
30/12/2006,8.763665007
31/12/2006,8.735329785
1/01/2007,8.616333941
2/01/2007,8.559075631
3/01/2007,8.450526079
4/01/2007,8.41678728
5/01/2007,8.289487927
6/01/2007,8.154787657
7/01/2007,8.114496856
8/01/2007,8.123777028
9/01/2007,8.156341292
10/01/2007,8.109860746
11/01/2007,8.148576075
12/01/2007,8.074405122
13/01/2007,8.151681274
14/01/2007,8.185916661
15/01/2007,8.167225028
16/01/2007,8.108315964
17/01/2007,8.22499507
18/01/2007,8.291067225
19/01/2007,8.31637695
20/01/2007,8.278441262
21/01/2007,8.283173743
22/01/2007,8.3799898
23/01/2007,8.330647609
24/01/2007,8.243818916
25/01/2007,8.305294453
26/01/2007,8.265834526
27/01/2007,8.321131118
28/01/2007,8.351304025
29/01/2007,8.468252723
30/01/2007,8.505437776
31/01/2007,8.521656078
1/02/2007,8.526527596
2/02/2007,8.460190552
3/02/2007,8.283173743
4/02/2007,8.185916661
5/02/2007,8.109860746
6/02/2007,8.020748104
7/02/2007,8.055968113
8/02/2007,8.094426167
9/02/2007,8.195278513
10/02/2007,8.24696041
11/02/2007,8.452136058
12/02/2007,8.567232034
13/02/2007,8.550926993
14/02/2007,8.486016552
15/02/2007,8.436050065
16/02/2007,8.300549333
17/02/2007,8.114496856
18/02/2007,7.967447654
19/02/2007,7.956830143
20/02/2007,7.981119559
21/02/2007,7.990247195
22/02/2007,8.008533793
23/02/2007,8.025333271
24/02/2007,8.04216799
25/02/2007,8.060573415
26/02/2007,8.077482056
27/02/2007,8.094426167
28/02/2007,8.112951191
1/03/2007,8.129969706
2/03/2007,8.147023919
3/03/2007,8.16566932
4/03/2007,8.18279842
5/03/2007,8.199963453
6/03/2007,8.218730011
7/03/2007,8.235970417
8/03/2007,8.253246989
9/03/2007,8.272135493
10/03/2007,8.289487927
11/03/2007,8.306876762
12/03/2007,8.324302073
13/03/2007,8.343353195
14/03/2007,8.360855023
15/03/2007,8.378393564
16/03/2007,8.39756848
17/03/2007,8.415184035
18/03/2007,8.432836542
19/03/2007,8.452136058
20/03/2007,8.469866079
21/03/2007,8.487633292
22/03/2007,8.507058216
23/03/2007,8.524903447
24/03/2007,8.542786113
25/03/2007,8.56233726
26/03/2007,8.58029845
27/03/2007,8.598297317
28/03/2007,8.617975509
29/03/2007,8.636053411
30/03/2007,8.654169235
31/03/2007,8.672323061
1/04/2007,8.692170668
2/04/2007,8.710404209
3/04/2007,8.728675999
4/04/2007,8.748652577
5/04/2007,8.7670046
6/04/2007,8.78539512
7/04/2007,8.805501506
8/04/2007,8.823972781
9/04/2007,8.842482803
10/04/2007,8.862719841
11/04/2007,8.881311143
12/04/2007,8.899941443
13/04/2007,8.920309982
14/04/2007,8.93902209
15/04/2007,8.957773451
16/04/2007,8.978274344
17/04/2007,9.033173066
18/04/2007,9.233250906
19/04/2007,9.201644309
20/04/2007,9.177136219
21/04/2007,9.208658634
22/04/2007,9.220946571
23/04/2007,9.266731212
24/04/2007,9.302104801
25/04/2007,9.328723579
26/04/2007,9.344731395
27/04/2007,9.364333811
28/04/2007,9.362550075
29/04/2007,9.405453657
30/04/2007,9.435962593
1/05/2007,9.405453657
2/05/2007,9.430571481
3/05/2007,9.432368176
4/05/2007,9.468374047
5/05/2007,9.450353964
6/05/2007,9.434165214
7/05/2007,9.401870862
8/05/2007,9.412623344
9/05/2007,9.412623344
10/05/2007,9.459359714
11/05/2007,9.504517361
12/05/2007,9.54261634
13/05/2007,9.564455713
14/05/2007,9.504517361
15/05/2007,9.473786769
16/05/2007,9.462964417
17/05/2007,9.475591697
18/05/2007,9.446754065
19/05/2007,9.484621498
20/05/2007,9.548071503
21/05/2007,9.577218423
22/05/2007,9.632108926
23/05/2007,9.679935106
24/05/2007,9.709484558
25/05/2007,9.742835528
26/05/2007,9.753977956
27/05/2007,9.770715495
28/05/2007,9.837953357
29/05/2007,9.830459692
30/05/2007,9.884918357
31/05/2007,10.02525287
1/06/2007,10.107712
2/06/2007,10.09616549
3/06/2007,10.11927172
4/06/2007,10.16370659
5/06/2007,10.24144986
6/06/2007,10.27075665
7/06/2007,10.32372038
8/06/2007,10.40268762
9/06/2007,10.4284818
10/06/2007,10.43841966
11/06/2007,10.48625338
12/06/2007,10.55238285
13/06/2007,10.60881965
14/06/2007,10.65540417
15/06/2007,10.71851583
16/06/2007,10.75943127
17/06/2007,10.80667715
18/06/2007,10.86654385
19/06/2007,10.90594657
20/06/2007,10.9809966
21/06/2007,11.02081434
22/06/2007,11.041829
23/06/2007,11.06709949
24/06/2007,11.13052904
25/06/2007,11.18792641
26/06/2007,11.19005791
27/06/2007,11.19005791
28/06/2007,11.17727498
29/06/2007,11.15600254
30/06/2007,11.18792641
1/07/2007,11.1496287
2/07/2007,11.1496287
3/07/2007,11.16450665
4/07/2007,11.09242782
5/07/2007,11.09031492
6/07/2007,11.08820241
7/07/2007,11.04814121
8/07/2007,11.04603674
9/07/2007,11.02081434
10/07/2007,10.99983967
11/07/2007,10.98727404
12/07/2007,11.02081434
13/07/2007,11.02081434
14/07/2007,11.022914
15/07/2007,11.01871507
16/07/2007,10.98308868
17/07/2007,10.97681364
18/07/2007,11.041829
19/07/2007,11.041829
20/07/2007,11.0565631
21/07/2007,11.06077645
22/07/2007,11.0565631
23/07/2007,11.11357904
24/07/2007,11.12205081
25/07/2007,11.09242782
26/07/2007,11.0565631
27/07/2007,11.00193534
28/07/2007,11.01451774
29/07/2007,10.89348819
30/07/2007,10.80873601
31/07/2007,10.80461867
1/08/2007,10.8582667
2/08/2007,10.84379685
3/08/2007,10.85206297
4/08/2007,10.81285493
5/08/2007,10.8582667
6/08/2007,10.81903624
7/08/2007,10.73690849
8/08/2007,10.71851583
9/08/2007,10.7348633
10/08/2007,10.72260036
11/08/2007,10.69811649
12/08/2007,10.63309915
13/08/2007,10.52828766
14/08/2007,10.53631327
15/08/2007,10.58056362
16/08/2007,10.5322997
17/08/2007,10.544345
18/08/2007,10.54233649
19/08/2007,10.51225477
20/08/2007,10.4702845
21/08/2007,10.45433994
22/08/2007,10.49224798
23/08/2007,10.48425594
24/08/2007,10.4284818
25/08/2007,10.32372038
26/08/2007,10.30407242
27/08/2007,10.27858595
28/08/2007,10.26880026
29/08/2007,10.16951681
30/08/2007,10.1019371
31/08/2007,10.07503113
1/09/2007,10.15403027
2/09/2007,10.12119963
3/09/2007,10.10001286
4/09/2007,10.107712
5/09/2007,10.18114721
6/09/2007,10.17145428
7/09/2007,10.06927489
8/09/2007,9.939678711
9/09/2007,9.939678711
10/09/2007,9.956734907
11/09/2007,10.03863047
12/09/2007,10.05202591
13/09/2007,9.945360861
14/09/2007,9.9415724
15/09/2007,9.947255632
16/09/2007,9.9415724
17/09/2007,9.97192054
18/09/2007,9.918871922
19/09/2007,9.884918357
20/09/2007,9.892453535
21/09/2007,9.832332573
22/09/2007,9.75212
23/09/2007,9.650475582
24/09/2007,9.707635078
25/09/2007,9.621105715
26/09/2007,9.610115074
27/09/2007,9.687314027
28/09/2007,9.729852116
29/09/2007,9.742835528
30/09/2007,9.753977956
1/10/2007,9.681779309
2/10/2007,9.571746606
3/10/2007,9.535347636
4/10/2007,9.535347636
5/10/2007,9.509950745
6/10/2007,9.48281485
7/10/2007,9.461161894
8/10/2007,9.513574727
9/10/2007,9.441356787
10/10/2007,9.443155537
11/10/2007,9.488235828
12/10/2007,9.44495463
13/10/2007,9.50089683
14/10/2007,9.522640724
15/10/2007,9.443155537
16/10/2007,9.391130662
17/10/2007,9.428775129
18/10/2007,9.448553843
19/10/2007,9.461161894
20/10/2007,9.328723579
21/10/2007,9.231492139
22/10/2007,9.130054805
23/10/2007,9.079754886
24/10/2007,9.149206894
25/10/2007,9.201644309
26/10/2007,9.097068305
27/10/2007,9.003966453
28/10/2007,8.916911991
29/10/2007,9.069382655
30/10/2007,9.104002912
31/10/2007,9.097068305
1/11/2007,9.116151198
2/11/2007,9.100534948
3/11/2007,9.124838469
4/11/2007,9.114414737
5/11/2007,9.219190148
6/11/2007,9.229733707
7/11/2007,9.196387071
8/11/2007,9.212167801
9/11/2007,9.182382452
10/11/2007,9.098801461
11/11/2007,8.956067157
12/11/2007,8.857656244
13/11/2007,8.871165603
14/11/2007,8.685549757
15/11/2007,8.54766971
16/11/2007,8.482783996
17/11/2007,8.481168179
18/11/2007,8.407172388
19/11/2007,8.281595949
20/11/2007,8.311625499
21/11/2007,8.24067862
22/11/2007,8.43123024
23/11/2007,8.524903447
24/11/2007,8.567232034
25/11/2007,8.536278989
26/11/2007,8.524903447
27/11/2007,8.494103334
28/11/2007,8.405570975
29/11/2007,8.298968229
30/11/2007,8.384780333
1/12/2007,8.28790893
2/12/2007,8.184357392
3/12/2007,8.164113908
4/12/2007,8.321131118
5/12/2007,8.261111951
6/12/2007,8.221861944
7/12/2007,8.190596249
8/12/2007,8.261111951
9/12/2007,8.280018455
10/12/2007,8.344942755
11/12/2007,8.415184035
12/12/2007,8.437657286
13/12/2007,8.383183184
14/12/2007,8.351304025
15/12/2007,8.303712445
16/12/2007,8.453746343
17/12/2007,8.456967834
18/12/2007,8.400768563
19/12/2007,8.455356935
20/12/2007,8.39117197
21/12/2007,8.140818252
22/12/2007,8.291067225
23/12/2007,8.419994687
24/12/2007,8.500578307
25/12/2007,8.549298196
26/12/2007,8.523279608
27/12/2007,8.432836542
28/12/2007,8.378393564
29/12/2007,8.357670144
30/12/2007,8.218730011
31/12/2007,8.043700169
1/01/2008,7.982640108
2/01/2008,7.92506243
3/01/2008,7.93563755
4/01/2008,7.943199846
5/01/2008,7.863404831
6/01/2008,7.754809235
7/01/2008,7.815615326
8/01/2008,7.906966429
9/01/2008,7.990247195
10/01/2008,7.965929999
11/01/2008,7.984160945
12/01/2008,7.949254871
13/01/2008,8.002433615
14/01/2008,8.112951191
15/01/2008,8.164113908
16/01/2008,8.103683386
17/01/2008,8.22812939
18/01/2008,8.354486478
19/01/2008,8.450526079
20/01/2008,8.48925034
21/01/2008,8.460190552
22/01/2008,8.503817644
23/01/2008,8.495721614
24/01/2008,8.356078159
25/01/2008,8.487633292
26/01/2008,8.321131118
27/01/2008,8.338586331
28/01/2008,8.321131118
29/01/2008,8.210905398
30/01/2008,8.248531606
31/01/2008,8.394369616
1/02/2008,8.394369616
2/02/2008,8.308459373
3/02/2008,8.22499507
4/02/2008,8.281595949
5/02/2008,8.226562081
6/02/2008,8.329060771
7/02/2008,8.466639674
8/02/2008,8.578664059
9/02/2008,8.675627845
10/02/2008,8.746986117
11/02/2008,8.823972781
12/02/2008,8.741988643
13/02/2008,8.780375701
14/02/2008,8.920309982
15/02/2008,8.899941443
16/02/2008,8.77535915
17/02/2008,8.680587384
18/02/2008,8.667368244
19/02/2008,8.542786113
20/02/2008,8.359262431
21/02/2008,8.423203316
22/02/2008,8.332234748
23/02/2008,8.444089231
24/02/2008,8.495721614
25/02/2008,8.539531931
26/02/2008,8.466639674
27/02/2008,8.455356935
28/02/2008,8.583568167
29/02/2008,8.678933889
1/03/2008,8.751986449
2/03/2008,8.720365893
3/03/2008,8.705427636
4/03/2008,8.687204512
5/03/2008,8.524903447
6/03/2008,8.482783996
7/03/2008,8.440872646
8/03/2008,8.432836542
9/03/2008,8.400768563
10/03/2008,8.362447917
11/03/2008,8.272135493
12/03/2008,8.237539519
13/03/2008,8.161003973
14/03/2008,8.133067814
15/03/2008,8.167225028
16/03/2008,8.137717191
17/03/2008,8.075943443
18/03/2008,8.040636103
19/03/2008,8.060573415
20/03/2008,8.140818252
21/03/2008,8.248531606
22/03/2008,8.365634617
23/03/2008,8.426413168
24/03/2008,8.465026933
25/03/2008,8.481168179
26/03/2008,8.565600132
27/03/2008,8.708745035
28/03/2008,8.859343788
29/03/2008,8.942428506
30/03/2008,9.069382655
31/03/2008,9.116151198
1/04/2008,9.124838469
2/04/2008,9.149206894
3/04/2008,9.247333108
4/04/2008,9.348292416
5/04/2008,9.375043364
6/04/2008,9.419798496
7/04/2008,9.459359714
8/04/2008,9.441356787
9/04/2008,9.389341822
10/04/2008,9.371472152
11/04/2008,9.350073435
12/04/2008,9.373257588
13/04/2008,9.3322785
14/04/2008,9.403662089
15/04/2008,9.428775129
16/04/2008,9.418004195
17/04/2008,9.421593139
18/04/2008,9.405453657
19/04/2008,9.401870862
20/04/2008,9.392919843
21/04/2008,9.387553323
22/04/2008,9.382189869
23/04/2008,9.409037817
24/04/2008,9.419798496
25/04/2008,9.450353964
26/04/2008,9.462964417
27/04/2008,9.537164292
28/04/2008,9.604624462
29/04/2008,9.694698574
30/04/2008,9.742835528
1/05/2008,9.794942659
2/05/2008,9.789346449
3/05/2008,9.796808774
4/05/2008,9.783753436
5/05/2008,9.817359511
6/05/2008,9.856712521
7/05/2008,9.858590404
8/05/2008,9.828587168
9/05/2008,9.849204567
10/05/2008,9.852957829
11/05/2008,9.847328472
12/05/2008,9.869865215
13/05/2008,9.871745603
14/05/2008,9.858590404
15/05/2008,9.839827666
16/05/2008,9.875507455
17/05/2008,9.939678711
18/05/2008,10.01570837
19/05/2008,10.02907322
20/05/2008,10.05777228
21/05/2008,10.03671829
22/05/2008,10.03289503
23/05/2008,10.05202591
24/05/2008,10.09424235
25/05/2008,10.14049889
26/05/2008,10.11927172
27/05/2008,10.09424235
28/05/2008,10.10963771
29/05/2008,10.15403027
30/05/2008,10.17726893
31/05/2008,10.20833657
1/06/2008,10.23949905
2/06/2008,10.28054421
3/06/2008,10.27662807
4/06/2008,10.30799902
5/06/2008,10.3473474
6/06/2008,10.35720795
7/06/2008,10.35523509
8/06/2008,10.36115479
9/06/2008,10.39080414
10/06/2008,10.39278377
11/06/2008,10.40268762
12/06/2008,10.3710285
13/06/2008,10.39080414
14/06/2008,10.39080414
15/06/2008,10.4245093
16/06/2008,10.44239745
17/06/2008,10.49224798
18/06/2008,10.50624873
19/06/2008,10.50424748
20/06/2008,10.52227246
21/06/2008,10.5322997
22/06/2008,10.5322997
23/06/2008,10.53430629
24/06/2008,10.5322997
25/06/2008,10.54635389
26/06/2008,10.5725043
27/06/2008,10.57854822
28/06/2008,10.58661214
29/06/2008,10.6391777
30/06/2008,10.65337451
1/07/2008,10.67368853
2/07/2008,10.67775598
3/07/2008,10.6391777
4/07/2008,10.6391777
5/07/2008,10.66759026
6/07/2008,10.68182498
7/07/2008,10.68996763
8/07/2008,10.70219325
9/07/2008,10.7328185
10/07/2008,10.74509313
11/07/2008,10.75943127
12/07/2008,10.77994752
13/07/2008,10.84999585
14/07/2008,10.86654385
15/07/2008,10.87897141
16/07/2008,10.87275585
17/07/2008,10.87897141
18/07/2008,10.88726434
19/07/2008,10.8976394
20/07/2008,10.9225799
21/07/2008,10.9121811
22/07/2008,10.91633943
23/07/2008,10.92466085
24/07/2008,10.93298862
25/07/2008,10.96427431
26/07/2008,10.93090608
27/07/2008,10.95592272
28/07/2008,10.94966319
29/07/2008,10.98308868
30/07/2008,11.03762286
31/07/2008,11.00403141
1/08/2008,11.01871507
2/08/2008,10.99146099
3/08/2008,10.96009772
4/08/2008,10.95801002
5/08/2008,10.90386918
6/08/2008,10.88311709
7/08/2008,10.87482731
8/08/2008,10.88726434
9/08/2008,10.89141318
10/08/2008,10.88726434
11/08/2008,10.8976394
12/08/2008,10.90386918
13/08/2008,10.91426007
14/08/2008,10.88104405
15/08/2008,10.9017922
16/08/2008,10.87897141
17/08/2008,10.89141318
18/08/2008,10.89348819
19/08/2008,10.86447397
20/08/2008,10.86861412
21/08/2008,10.83760139
22/08/2008,10.83553702
23/08/2008,10.85206297
24/08/2008,10.84379685
25/08/2008,10.81079527
26/08/2008,10.77378854
27/08/2008,10.72260036
28/08/2008,10.71851583
29/08/2008,10.68386006
30/08/2008,10.65946465
31/08/2008,10.63309915
1/09/2008,10.61286238
2/09/2008,10.56646384
3/09/2008,10.47626998
4/09/2008,10.4902494
5/09/2008,10.43245581
6/09/2008,10.26684424
7/09/2008,10.19473283
8/09/2008,10.03863047
9/09/2008,10.16370659
10/09/2008,10.08655347
11/09/2008,10.11349021
12/09/2008,10.05585646
13/09/2008,10.02143398
14/09/2008,9.960529146
15/09/2008,9.966223215
16/09/2008,9.977621121
17/09/2008,9.977621121
18/09/2008,9.935892415
19/09/2008,9.992838608
20/09/2008,9.977621121
21/09/2008,9.947255632
22/09/2008,9.913204906
23/09/2008,9.928324148
24/09/2008,9.951046259
25/09/2008,9.901880586
26/09/2008,9.87362635
27/09/2008,9.804276787
28/09/2008,9.739124215
29/09/2008,9.657832047
30/09/2008,9.661512382
1/10/2008,9.63761525
2/10/2008,9.633944018
3/10/2008,9.513574727
4/10/2008,9.430571481
5/10/2008,9.47739697
6/10/2008,9.464767283
7/10/2008,9.519013289
8/10/2008,9.564455713
9/10/2008,9.569923362
10/10/2008,9.499087081
11/10/2008,9.382189869
12/10/2008,9.353636492
13/10/2008,9.3322785
14/10/2008,9.364333811
15/10/2008,9.426979118
16/10/2008,9.378615936
17/10/2008,9.279096641
18/10/2008,8.997108044
19/10/2008,8.944132201
20/10/2008,8.964601875
21/10/2008,9.050397662
22/10/2008,9.138755325
23/10/2008,9.14572171
24/10/2008,9.095335478
25/10/2008,9.067655102
26/10/2008,9.045226837
27/10/2008,9.052121927
28/10/2008,9.112678606
29/10/2008,9.084945449
30/10/2008,9.088407472
31/10/2008,8.959480069
1/11/2008,8.952655546
2/11/2008,8.918610824
3/11/2008,8.901637043
4/11/2008,8.920309982
5/11/2008,8.937319368
6/11/2008,8.883003193
7/11/2008,8.823972781
8/11/2008,8.883003193
9/11/2008,8.976564146
10/11/2008,8.896551211
11/11/2008,8.823972781
12/11/2008,8.707086177
13/11/2008,8.636053411
14/11/2008,8.693826684
15/11/2008,8.667368244
16/11/2008,8.675627845
17/11/2008,8.634408399
18/11/2008,8.621259583
19/11/2008,8.624544909
20/11/2008,8.664066606
21/11/2008,8.70376941
22/11/2008,8.803824218
